uin,chat_cnt
7662fb064b6011ebe514e594a4429fe4,8
faf7d7d2882263e9dab77b883a732255,5
ca96e6d7f95dd66f758a3e24ac5da523,11
6373fe0341859c23e0ef01b284f6a8ee,64
b0100a81333c77729f0a38c86ed5112e,18
ef0c7874cedd948a17b8f9ffbf728c3c,14
da21659f4c434a5163cb7dad4b543774,33
9d003085258f192cb23f1f08ffcf3522,5
249d5861eedec6f515faabec08aae8fc,67
952ae990e6c141a562be57ebd5f1b13f,22
d03fd7a8375b51ca8264719a0916d0ff,191
6f819e1669e76c8fb6359e2e7c8a1ab8,42
b61f02bd13e6a0be19bfcfab17033fa4,9
003c0c332c32a93a1a40e3e7a5f02573,21
987a1a967941a6391832165980de5f50,59
0bda265b90fffd0edb0dbc21fbae3583,3
aaa23e56d46b313c6b7cc934c4207929,135
91e1acfe4027c67b26cc70fa6ceda0c1,12
4a69b2cfcef3f3fae74f2f0ae616db66,53
6b2eb1607c1c7c18272f1c3e87bbb5f8,7
62b7c3cce7f46e2d2a655f1baf698efc,27
417671ba8c1dc58b6b331186bfa7dd70,5
2be1ec0a85b2e56d5b3fbdbc7460215b,41
b668cf8f60a03ab232cb7ec03c5ee4b1,23
09cd38e8e50334dfdce13401f731852b,1
8379441f7fd22ed8173b3387033d4fc4,9
3b82df1ef23047efea18d6795abc2b10,8
60efdac269d9d83404ac3c9845999c7e,13
5af70a6f3a70c69fad301047c6098683,4
d87f9b7bbc8a9e48a75c82bba7702037,18
342a7dcac931e9b8a3f0939ba4221455,13
f6adc333802678475c7ad0cb1131a355,1
09400189d80dca2f399156d55b51ebc1,3
3b4e8091194bb10072f41214626ae2fe,57
3485cdc7845b25c6c1d08ac6dbe0af54,4
08a49f6074bafa9a1f9556dda3a266c4,8
14e72975c86d932f571a1bb31816e796,11
6a8ab849160cd675600dfeb588402642,2
ea8f505376cd6ede67b602d61c8c84ac,5
21070c2e6029cedd43d32d1019d3a1d7,24
afe9c03f6fa321fa17454279aa1a94f4,9
fd67aaf7e21925a2ea7b8ba1541008e1,95
44ba2cf30d70a66981022cdd1c127dfb,8
3dcda2c0c20aeeac07625ddd6c2529b9,5
2094b4460491ddcae5925b3035f35b1e,18
b61746af80a3bfbff24aedaf74b204b9,9
d1c4419d869bdc32b902b56a2a1f9abf,5
6b4cfd806337590ddc9b8c528fb90200,5
7eda7d2619d78e4d645dd102c3d46fce,59
06adeeac4fc82bba4403ec30772ad43d,30
020dc156af82d94eb45d59bce09e6e02,28
7e5c049ec4ddb2b582582182b78e91d1,37
4c7b4f5a377c063c74b0fdcbc45a8829,66
6dfa05482a4e160157cff0fe0b26e424,7
2ca79613ea3888464577f016c0deb11f,19
10cef175823e749b4420338c8c6e0637,8
dcdcd17d82669ad2f9673c65bae86f8c,7
64c293186571213e0458065e10b2830d,21
7c47486ba7f4f2d6f36a0c8792643d8b,8
1efbb77609a7d42226b55a8636ff156f,6
f9049b1e4bfa247cdb46d065f357a2b9,1
71d0590e64c6d7eb95df46144bfed572,40
ee14098e38bd1f396148e4318c63a0de,18
6350ee42036f736e16f8213b2fe175f5,5
8c65866125128b80c636054549961012,131
51b7332b86016afb5f80f1b7b85ef8c7,18
79eb2f1480b4aac5a10c5f53916e7f26,10
f1212e5be0bf4bb1b3ea1ea378e86cf3,8
78b1864b17b08aade94183216b6c7081,29
43da25b76aa2b4b16cc1b3297886f072,3
35377f9d4e182001d6ecb52966fe5335,13
5ae9e85b7cbe83d951449afdb64b7d6c,18
a0aecf2c7fb53b4664d9496da7171b65,47
6ea80d7535c327f8a23174eaeba4250f,3
968814b79234ec37a58123432cfec349,25
c55d2601575c0aaad2d44c002c2e8baa,6
6781b09b4d4c92c6958ff94ede098839,58
b93a278a1a735d0fb85d3ccdc8a4f7f0,2
bfdf323f5ca79c0b16c95ac58aceeeb8,16
f7b77bf32a8d240fc6f9681dad57a2d9,38
3ab5b2a6f183d08f2d86eb6a314a08b5,20
7c9e53d139ae377606f78342cef0f4c9,6
b0dcdbeb61063d879900905e8ccca2bb,10
4c3ba64e816725165f3ccb0bc517f2f4,6
5b8bd3321e8ed1b452dddcca4e91fb43,2
123c69c598a488b17baff0107baed69e,4
5654c17c87dcfa404f630749d18a3d85,3
28488bef19e5f3c789f1c3017b413735,7
f5adb8b1dff984b49b19bafc5a6ffba0,27
c010c398e08cd5f2340a7fbbf406d150,14
6e17b958922dcfda330e2641c66b4a50,18
64986610a32f821b6fbb719f6e06d26d,3
38da15ebed1ec2ee1edb340e0fe4d9c1,34
3940ad0276c07f2a5b42cca580b0ba26,9
7843088736c268607699a43be18131fb,18
644e4d870805d7bc62f46e9eeb222824,1
a4f50028c38342a4550f9a94232833ee,29
95265ec2b2d4851e931cc0c9b722589f,7
3be4dafa138825994ec1a946369c6d51,1
e0b525aefda16b54a162f63d1f0e2891,2
ac47eb9f2aa38940402ebfcc82df627e,19
45eea4fe5e499ff34eaa765654c7c614,5
3d4b7b66fe6d5134d8a66482d3bb50d2,25
7d76397c1f6f0a0a15f2a92b41b0c871,12
a71992aa5477f97e447d36ddc4363640,9
58b183546d1cd65be093fcab02b423f7,4
5daa29b8cb59f41614279c3c972177c0,1
e927dc222de0a9b03be745696c46114e,50
4771fe3fb4e373770d9cd70b62bff948,7
bcad7712e81c41f3c9d5f2ac48858f64,15
07376f3a3e922d9263118c3a14901551,2
4f55bd9ca75567c76c27719367e9e10d,5
cee388b1bd766646cfa10fc1e66e78e4,4
ccdb7ec7a5312b533725420c11b216b6,4
9f26912f24d96bd22913801b0bdc8dee,4
b1125ba3d9bda52c0184649856209711,3
c92a96143e26ae23ba1401602fc7503b,3
cb409a6bcf844add8cac65942f2175b7,2
e4930cc4dd7a007ffa4aa57c906a83a6,3
cc2b0371157cdac9b3b96f0cab46cdb5,3
277f973cd7ce8bad46bbf2dc4dac2980,12
a4d77e158d7313381be108e9b7482fa6,19
af05a64a83456f54df6920b969e0492e,12
f42662fa88331eb8569a222edc31a475,10
096edf06ab47895886cfb40a55ce9ef4,1
5febb2807990ebc43393901e7e2eed00,1
abbf481da039c7eb8b78f052d2d1c739,1
6e7da43069a57b426b40ab65ab480117,22
82acf37009210320b6764406fc6a982c,2
ea7224928fc359513f22f3a802111b23,1
bba77439a9f9b434d40148de7bf2c430,12
06e67fc12c64246843e7147d09bc1080,5
e747795fbcc8d25dfec0c8d70f1b140c,11
08aa92686449a288fffa3e919d811059,6
9ab095023424088ef6b8bce297eddeef,26
5629dc4e4401282e903da06473f0b335,14
8a35e6d0779cb821b227d9addc934b10,2
b1dbe0ac7cf67495ca24f0ae98777370,4
f82dde178b493b1736c5765d0d96ea83,1
1cf316a7ec0fbc96ab7f8ee1d74a77b8,2
19af0f427e3ee05009d46f41961cac97,30
947f9ad5f5542cff9ba95c16d8bea8fd,3
a0f3cbd58a1451e1d478ff02b0ae62ef,5
7fe4b5fcd96ce1aefd7b5fad751cae62,1
af47b0cd9b76a7eca80b9d7347b2868c,4
ce94aa564fc1e396162f8cd05411e61e,3
51e62ec5ca7f179564a60d34d6c09c1d,7
8a009773e219e4e8e7058aba1cd4c002,4
52e0d8a20bf66547e6c980644383e3c1,31
b6df141bff40315b7adac093be73e62b,17
e2325a780a9f142c7c74fcb056189871,50
44d3249a4907d307eaee8f63bb7aa060,1
219d61782caa4a3e943f31254db5e174,10
b477ac82ae2e95994329907e79e171ce,1
aaef74d9acc652b049ecf97b6d14faf7,11
4c9597a0d10a3861a3b790a986c9d5f8,8
0f97930bb19a8ddace72489415192568,8
d4872d8b64e37a21a73ae422b940eec9,10
0ee44dca56ffaab2683735cadca6d413,12
52c207b374795b1384a57676240392cd,55
b7d18beb6395703179878e4a2b1dfc62,6
38f586c63ee17841d4f11c93da78e3aa,4
adc2f4bf3a803b9b98acaa3248e26075,2
3b20747065f6a133ca41aedde3d44d20,21
fe55f0bdab324b21814d078a3d3e38de,11
fdfe22b516b11e0674f9279b97953608,11
265b2ce023ea65e5ae2b2181605e6bd3,50
470985c9f496dc277ef6275492d669f0,4
761442e069cfa785eec2fe97c8395782,20
06e928f004e63765c2268ea9f2e26caa,2
67bda9734cfb0abe042f2e675d83f513,42
133ef5cc1b7fc1e144fd65bf57265659,100
77fab6b396b2f176914bf3eab9e55ebc,11
acf1158da7a9fb1dd046eb3eb7436aa3,1
54a5165438e62e9973bff94181456f3f,14
242bff11fdde123fe125cb84d5f0175f,7
230ad91888ac90168d0313b123ead618,2
a504e6d76c9fe853b6e8a5f0246d4062,22
fd4f87f97c36de87624a39ae7e0b8a81,17
585e0de9721ea967fc6156580ac2bdc4,18
28ebc6cc2669cd30d9657703def05671,6
a36aa9b5bcbf80dc84f8ccaa865f282e,19
adb7e3fbb450a4b9855e0a723fbd8d0f,58
3621d9d2ae792b3513b4c7b333d898de,1
d375c1274d71642a2bc8d485ef251bc0,42
1b4bbc0cd3d384818734e4d1507830a6,12
4751d02c1f5b483a8f788d21c26d3ca9,2
b24284a4c0b67c325feaa92d8ae9606b,2
f2d64e919cb5a571962a283e92b42dc6,7
ddc957709cef2fd586afb823d1231d89,10
c99aa9982196396fad3ae06b27ab7bfb,6
4a528e9363222dc68d8694d9ea30c491,45
52b0630a043ca8daa21aa6b8567841a0,29
4909bb32e73b9cdeb67e434d0e18a70e,14
ef1ec3242b3d9f06168ce807027fcfc0,15
5f066749c8bda2169790968c9db3e118,39
b527815b668111cff34f430f737e6e6d,9
f429abd32d28c052e09b21bed1cb57d1,6
f1411f59236c6af5e282827dff91878a,23
f243584c6a30fbb4b753bbfefc768c67,1
7af0230bb67eefdede1271250d22b81f,2
1bd33fe6b22fa37f0b04d14bfe8da92d,5
38408946fd283899d88bbe93ebf7366b,14
e09cc38c35c7277d11938750c43484a5,11
9350d3592d0b0cb04326fb1b1e875462,2
9ab2fb3ef8dcfa13c1325bd31e7c0471,13
521afb9dad65ac4f4e05d979e5912685,2
a9d292fb5f3626880cc1c4117772175b,4
46d1f254b4d75647230b824fd1e364ec,82
e33826378969c149c067c8c1f9958570,5
af31db6323598cc844a7865aaceffded,17
09a991ee91933e994c4f993473526c3d,12
060dd91315b1f6c91a133e74f1566cb0,16
566a918ea6a24fe1d91850dc407d89a6,10
56518c8ecf6e32f8c41203e2fa48da17,2
8fd0cf6397632129561c1a4776e5d32c,10
1aae4b714fef78c19cb6b64d8d361340,6
ddfe64a334ec6e3a4902e5e5687b49fe,5
4f7e96f2323ab16540b1ed6930ecebd7,3
6f8e303fdea092ef1653ad0ca809a126,8
313aeebd657c8ee0d7d1e54d8c363b85,17
bba264fef55b2fb869381c59fe3fb966,2
ead492ef4fd4aedb2b0d8fe24bbd9381,8
efb68e0188aebf4b436e4cae0f830603,5
995131a8b45ccf25754752f95d41e769,26
4f23a277ba79ec74c4fb43be28187167,123
5798274e3192379e69fc65e268a67a64,5
5f98c0d41239cfe2f9d03eb460ef35ed,7
eb51e267be47a3c85f04dbaa8ec6633e,24
5faef176f68a36d4fc4def35b9a4c17d,55
daf7f78b9d5d5b7142d0f560fdeccb02,28
5309c903c656438de8a12c952ef21200,3
e6c843697c5d3801c6b37ffbcfb23878,2
3044feffaa0599b322e4cbba1c6e2f68,29
64ef5fc15fb44ba7a620d8a7ff78b071,11
64bb09c7f6204c19b9a4f89e1a56f676,31
a4c7231353eda1f0ea2a437185fd87b7,35
f3a20b00cd26cc4f42551f3bc25d38b1,23
55bd993c2e8b102b77af2f411752bd42,21
6016157f6ed0f51419cc2679812f9793,22
7c78565754ed2a21e0bed080ea160e85,24
b29169b4690a5fb6f0735e66a96e18fe,57
a7ce51c0b1ccf2dc6f206e6ae8fb3aa8,31
98c0e32b0e36f65ea3f9f696e48f8538,25
21df0072f400e7a5d11fea966117c457,1
c9d0b83aa45ce11f1460582e4c410086,20
bacf6452eb31e1ae605b5aac2d7b1710,10
89adfc41b50319857cd7a203c63418b2,3
d8908ae4be888b85394b0349c9cd7e63,3
b1e8b0e1796030afba7f8dfac9a17ee9,18
85ec3cfe41ab0b036f6f88d58095a39e,3
50d295c6e3d051572bbaf477de62081c,14
9ecf98914dff955dd68232a8499af58c,13
f72a46af0116cbff248de87d877d5f76,21
6c985b1b86605478b9fc369c57b4f1de,2
c6cb5378e8c8c4cec0a6296b9fb0fb54,3
b0929ded4c1a8f2f62796b2035253453,2
58f44c42c572ef8908bca04f126d8e58,8
95b345a5519d5d3b01620b8b695b3b70,18
20fdae23a5c06c3486109b71c85e6991,15
01ddd2e56ea9731ac50ef01e81665a6e,26
6e144b854c054da6087a26aea671642e,22
4b793f3b176e230b32b895cf1206bf6e,19
87058aea1af31da6cd60bf0df503cb2f,17
8a91638d3ada59c1c241be38cdd226f4,28
90f5cedb060bf23cadb960644e3fdab3,7
da138741bb345192af011411b119bf1b,29
7f308dc990f60b40839850ecf6fcf5ff,7
9d231e72c44d09e2379b51847799a0cc,21
a2ee0c20b5fc7c710e3337c3a217dc1d,13
8b16a97f5c5d38d62088d62d31a1eaf2,2
d8fc8c30635d04d8c057f4f8d8e94a86,23
67a9b464caf083c97d003498171ad830,1
bc7b6ecbc8a50cb6ac0c51d1cc875344,29
a40ebb0ac005bdfe68123918136ad423,15
f685baf3883b0d4bacc7f130bfcc1964,13
72f8f4c992fd8b6e3af63cf66b6abf24,1
b8b3d36fa545509335ffbe6359d3445c,2
07d57eb07ed694fe751b23063107d177,16
102ab12b059c5cb397eff19a0946108f,3
9f141cebc83d9206587409a56a550c1c,14
ad69dcfe3b97edfc238d1f1e5359e4c2,2
1c72250b2bf0689a9bf088015086d502,3
92482499487f7dbf80297b5959ba6164,2
c2fdd9c65c415f19868b02851d455c20,10
1b6f787e35397bd7f3cfdbc84e40497b,25
7b1c1462498842e6936972245c6eeaba,31
0b9773a0c8df32b7bcc1b80c6252d5a4,9
44edf4f4dbffee5bec6d601b89c4622e,47
a3b4d40927d5389c6d8689fada541d93,6
46bb0499b732c3fed0e7c690625794ac,33
f5fe546b6ff32d317f3c0b3c6b763b26,35
1b1950e4ea8dd668621601620a68829d,5
dcdaa4cb8539ffe8c91f0dc0fc33626a,1
0ee3da96a4f0de0304ef9a57e707ce12,86
50d63e2bdb3f1a88d88a999a2b251259,12
703907d377091d24ef5d9c2d884b27a6,3
40afb8002b1a4eaef425b4e6e4b5d25f,12
69d7c6e1d4c58f2342c4741db7be59f6,21
d31cfe98ee42dc697e1f9d35d5402b89,8
f412f2a214fb40894b8ae2a58de971cf,18
27645804bedf435a10df61e6c13e880f,3
e1fdde776d918af1024bb9368656fc9a,8
dcc5d02e24c1b8ba30859dc679b0df94,7
9bb6c31665add1c7536521138aced1fd,25
dcaadf72468ee28d004d36a126d97e5f,4
e58c9daa98ac3a87be9af9aa7d2bda77,8
952ab0480d8ef777764536bd823efede,38
5a93bf3fef685cb1fec7af1afe7e0c37,31
3e606524bd703a3f0c6a3cd8bacd349a,2
d5f5b85f2b07ea91752f6f06b19910aa,28
abafeb1d68b8e62446f146a68378128b,11
8753aab70309f349450a4782bebb860a,8
7cfa5845789559aa10e018d42d315b6c,10
76b1ab9c1e95380e4d460edbf1a18559,7
ab045cde172aec74c9ebc714a27b1c6a,42
3562da20baa9db74dc604d3134d8de8d,12
14fd20aa0d7126ddffadad7e715f8676,27
d46975f6a3e980ae7ea66f60b973d718,27
8e53fa9d47fbecfd4f1c266841ce724a,8
3b2a870a5648c6c3b1c96766c04c1247,27
37f483eb1da48ba69177e50f3a913081,12
d06a3bcd36d0667934480bf3ae96f598,11
760795a569378fe4fc2e7c8ab5b377be,17
2068d4699102e415c15b7f19da08d433,10
4b1c72bc8ed22770ffa916fcdb7d9604,2
9b4ba0576f672959ec4f99fe2373214b,24
c921a9d9b2108b4cde37710d38b0d5ea,75
cdebcdf14366c1118e88581542c63e72,29
547220d8ec451d4f7ddb8b8f5f005b40,1
54932e74c7b186a502d81828ad2ba1ed,47
4c9697b89b09200299f848d40ee60785,19
1e9295fdd5048e9885fae618047f5174,1
f9156c30988ebf1119d11b84d7b49179,1
89f75fc3053af8fa96c03c29c907a0bc,1
d5740fdb36f9c1c830ab9c741be7d0ff,3
2cb40cbd11c5d669840127553c474c88,1
baa1392c12888509484bbde98ab657f4,16
a38efc881f4df642b74c212284dfc427,12
603573e3eb6f2fea2b899039ad882b80,18
6c1b69f2c56ae545d203572e3c78e640,3
3c085e5d1fae99eff0a012197c1c5e31,10
95ef8b7d655b269166a98cf2c4cd16be,13
4b3bd699fa4876e4ed7d44e530d8bf68,19
3b066206a4fed6eabfe47128b1eedcda,20
bd5c2efb4e9f2368f199142a9844f9ab,1
a7f6b630984d65b990ae6f7d35640507,3
ec8f964b11998c28953d2650c7e6bdbb,10
ee55658467d65e2b9e8565a92197b99a,6
bd9422251bef297bd4836730393d2d90,26
31e2fe8c9e1e56e4d30731b1b985b02a,13
9972e785181b51f052da86ed4627fe2a,2
a4c5bb93d3447edf9b6054a6e58dc36e,5
e6b077e3ab2d5858606307405707ab42,26
e5a5d31e99bd49cba839a2b701bb637f,23
35557c65239026a7345eb52fc213046d,5
0ce497923e781f86180d568128308eb2,27
9bc9c911103da5f5892b317f8c0b269e,6
424d20afb2844ff3b33ec16f8264c262,7
6fc238df72706fdb74fe78fa72ede6e2,13
45d5a6bf582960ecf50775467eebec88,11
18e74afa6523df865cb6063d2cb6dc7e,19
22f50c8d2d4339d9a14198e1c6d18da3,7
9109f9364c6cc9985b029cc6bd73ae4b,37
9a9aa96269db0a7eb2adb11e4c004edc,9
a265a6c14fa386579871388c1802c9bf,38
8bd237ba4584119ef3a01c52bd822013,8
b50d8e2fffff761c1297d3fcc4093ead,5
dd1b1ee6fa872cbd7b65e3bfca592ffe,19
74d6dd6b0356cf950432820cf7d333db,13
15b8471b376ab6dd4092179a1d19ab1f,22
54c1d3dcb30ba8207d392a52ef551e67,8
db449b2df92cf305ff281ede1b6c4fac,13
df91218494214a4da480d25212023c75,2
b75ef26a0b50e5cd8c0b33d42ae8cf74,4
a4c4fa4c6572c3273cc40c64b0e9333c,1
b1402f5f5ad3b42dc24425e0a0f72d57,33
bfbcccc02f5feafc7a295e5eb2cf022c,1
35d5fb1ccfe86ce97133cad2f3e11667,7
c650adb5fc9478e187cc6db138677bc0,28
075470df40a482daea69e0cf5a353b4b,1
8354a3669ca1eea489287b4a8bb7e2be,52
e0dd9e9879c719dad03a2327863f9bee,2
add01a3c1d858bc58cd918031a4117e6,11
34baeba6809a3e632b4272f90c993aef,3
095a209cdacd277f5cea6708ea2a878a,13
f593b1751f63aa79f4507633fd3774d4,21
a11dee00a8e48a0ff6a3eddc6f3792d8,1
4644e450381e3a06c74d0f51fe876e3b,24
3fa0bc7622132593478ee7a54819f64e,12
5d5d34cf9c5af98fcf19580ff0dc055a,63
39bd70efe7c3a764a7bab5dfe0f8136b,4
f18afdbc0a927d4079ec2e6a6aa216f2,13
ad1eaa4f5fb4feb3a0fcf8bd4ef58d83,8
7eeb9a65fc387ae4d16f8c7e8983b5b4,2
891a66d988450ce0224b4a7eae96014b,4
d1ab027cf88abf8f4bc7c222eabc8338,27
50b6dca43495fea71c0c22bfb609dc9a,47
c7bbbba77de521f73463f617fd106df5,7
78e1eae8746c2137615f158c23452244,40
52586ad7bcef2a656c61466f237e3b18,2
dcb86ad6036fb33378253a75ee3040a4,2
cb463e0002f5f0bb953f24e97b72b870,20
65ccc3221dfb5c89467c5db69c7f1f22,2
0200acfd2f3174458b081738253eefcb,2
ffdbfb33770934896f5993ed984626ab,28
0b9b0fbfbbec3c4fce99f311c8df06d4,4
e1134433109f6bc00a6fc2e0590c9b65,23
683ff1be206b8e332a7e5b425175a973,16
a0a0247736e36c3c36b2ca7290a9eae1,50
3e1134e670fde78623ea2b23e4621268,15
24b10afc378f9b22ea6dfaabcef5e7c3,19
36323ce580c85acb669768c0ffa6d852,2
fad45eb8e678dac3ca47eb7d0dfa8a09,149
f7e660f6f1484f46412401a43f7f661d,44
40a8bddcd442aa692e15683b786c1870,5
b2ac1aeecc7269e0204571028109bf97,48
34ecfe7cd759051366836e401e24d106,5
2248a1bd8546f462a0c20aec74584458,24
d8c1a05438629e6e3ba499524bf701a3,24
358012d26f78378c6b114b2de10d6286,7
e840a7d93142cdda16ec3881b7bff6d4,15
8c93903eed4cad07f6916f9dcc689a7b,53
f09576115e437bdff1fddd93d02dff5b,4
667e32de0582965e2af39d7bf674ff3b,4
1d739eb2c4148e84b2af3f2ea646a9b3,15
05af31f308038a1c76c1fcffb8eade47,27
cc7a99ec0a8d1ced010e716ee9fc6a26,133
0a4cc622658aff588e71d79444743133,1
bb5a8ebec49876617efe8e9cb10aa171,10
250f3be9c754e42a4f62f9433cd17d65,9
afc275cc5041c76fdaa1d5cd5a253937,12
08e09104d8f298264a3f634e1df8f53e,8
4f11218468423c18568a1b794c44d663,1
09c1c36287a744206d1da8c3c84b398a,2
2ff5de28fa187ca51e2c02f4387aa4ed,23
4a45b2fc9334ee0dd64e2408d723265a,2
6b95584d1d8a6e7c77d443afeaab22c1,51
f2feb4e4be065943efb481f17c8d706a,2
2578170a681d91d79e3191a3036419f6,15
4265d51afd703283dd1f13708b53e1b0,7
8fdf924548c599feb01c72006b934104,37
41e015871f11dcf117d6329843d00454,15
2e1fc37416347d282f1667356d401c71,2
6aa2d390384b45d5f9f03abf2de6a979,5
1c42408d214a127daaa2c968e9a5f21a,8
e524d8fd10e9eb107f4a32f54e6921aa,19
be73f78bab20276ba0fc5c91355152d1,1
18a024b08d3cf3a8fa9c17782f4d8724,12
0d79d274b255d789ff2f9380d39cfa25,4
0ee0753177e019d0bb7ff0499b29bcfc,31
b19118f89a095771a3c16636f01b746c,3
e4ef1534e4086e47527686f6aa06cbf8,1
a1cfe4157ccfd5f8662003ce308c8059,16
f7659b3a225d7ffa76e4ae6dd12aa962,4
d2fb826a89b9109fd29c3286aa3686cb,7
8358c2d77552172b7a9440128e1e3516,2
1312288c1823839fcb9e0b78556ab0e7,18
4dd18b5a24ecf224fcc4def9e170bfe8,2
f644c6de7a7ca8aab08612314ce3aa5f,31
504ea1d6193d201c7cb549516c49f8db,1
21003d9f10a57d94d57a17b8a9318cc2,1
882cd2b7db550c7d8eefcbc03d7f8ce5,15
2e0088b10d759bcc7817f38bf8beebf3,16
d895a9b0ca9f7a1b503231c23c12d76a,6
7e98e50909f81cd257bf539c2ab1285e,19
057cc867182170af0303df507cb8cfbb,41
63a86f88b267ba68b874dc2015a23205,1
5f48d824f1a822e2571d10947b01c246,2
5ff1c73f7484081c63ab3cfb388dc7db,12
eb57171ed37b52f5e765c43a3ff8b6ea,8
b8a6ccb736f2fb20d1044587b1287502,28
03de2b9dc16dcc9e3e98d436ea347082,2
bf92ebf6b1c6cf8f59ddc4f63064a9a0,3
0c8927b08653bf95d81145c3e2b5c704,4
f732eaf0633efdfcc737d9a2f9b23990,4
93938949190a6425b318e5eed6387d61,58
c5f31d1673ef66b2046f457ce203678a,16
d2a91248ef655262fad45c5f0229cee9,7
f47f837dbaccd2c59b55e25c2fc85df9,14
fe7fcb4a48ac0e82a01b13a0a527ccb4,39
67fff2c5974551e0ad077b33b6cb2f9b,5
1da93dc0d16df42e654164f2f6b56673,3
a50fac6d1e559bf158e6e6ae8c2bb753,10
ca97b247d5edd8be5b78ffc4b029b7f9,4
d58effb74efc5065b99ddecd582bcfa1,61
d0548a4bf772e611b91a96e57abb275d,3
365c840c00fac767c53194246c6a8c7c,3
b5f7481319c5076a33715aa6bff690b4,43
4a2019afcff0af0e7890e0d87eac4bdc,8
15a61fcf4f1da11070da26ac955cf267,19
aaa24d7668898f51d442eb59ff8a74ac,2
7135be9c9b77bc3831af7e7300d7dd4f,2
69c6bcef7df42e04b0ddacd5018e3cf9,13
fc1034baf38b8dfeb198422d0b001a30,5
2258e0dca50feb10e3064f3b97321321,7
d55f082e6e5100dd1a6d3fe857c83363,3
42397339840b820dd9c47dc4f17ea3f0,8
db686573684b7d035b4afefa087ec3c1,11
a2b83a52973f12e9d3be01795f5f59eb,78
db311b8c2a44b7fb6ec0f783a3c7ee34,2
12b258e061abec9d2bd6f0b3b42054c0,10
9b8ba77237e0851ad96260f9f53f0a4b,2
8fee5cbf11d5855b7d3b2a7816c12b68,2
0266bfe1df3f99f0a1f91f7f24b7ffe7,6
bdb1ade66ee7b9e7303ae32de046e47e,2
640a282cf486845ae9e97722444179a5,2
ed3d762c91152a452bb4baf70a9ea630,43
ea315fa913d9e9bc9cb770c5dc8cb7d7,3
0081a1d613142a6c17ec3899133b5f40,21
3f62b9ce5500648a0e99269dd64073a8,4
dff73fa836170f2789d5c2227ef2261f,5
7105e511b92f76e126077d10d6c60064,1
377377ca81d03287c75347157d28adb9,10
f0f3a33de44db5c4acca71ac90cedb3f,8
095c4f098376a4f957c1f098ded98429,18
856af9dacc662952c82b0a2ab963b943,35
f7a7b7ff6665a7983a357158384d3918,17
bab3ed68d0e985ee97e7f0b9413c6785,3
2f661cddc41e2393baf44c4dd5209da7,5
36d81a909c09cc2e5ece207cac1c91b9,9
da5a0c3f801a8b5813c796a407baaf79,5
7356da2a86b112a8e70b13c248a874f1,10
135b77d10217fdb1171113f7dab26282,4
85d1d34a8376e45b0f1be42e1257eba5,169
a52c087a78b2ed706dd7a97c65a5669f,1
a26ac68200b89afd36bf19374f88057f,6
12f29244e9f84a787d4bc54f05fa5071,4
6c62c194f79c9c87e5c626bba074c71f,15
b92c0d29263e87cbdf7844c7c5391cd3,3
2ca20aa3887a43f9beb15c1877465316,145
937fc4650013aa52c62de9b161250ba8,3
0abfcff4922a72421aa3a0ab38d4d43a,6
f24d059d43d728ae90a46d1701dd3505,12
60f420bc7fdd0c5600de6b4b27faa8f9,6
7c6c08f2e99887c2e8b75072537be0b9,13
4051dd54a0a341c8c5d54dc7ba611851,7
7e4696aba8cd882f5b72fbd812ddfc4e,6
677f36733ab9a5e370b2dc7d7e2fc9f7,7
34bf008008b7481fe24b3b47327be330,5
ff83fc77ef01a5e5343e55f221132817,5
6bcbb0852ca94c8b95526e34b76fe523,5
44d17f9e9bdcf4fcca6a03fd32714059,122
0f8110995e43e14f5d768345ec294df7,1
b53494a0010f05c3173c7d83fc54d195,1
e454954be98aa3b438b5a2da86c53ec2,14
d8f2f83e9adb3fde52ed084e77dcc33f,3
00ffe934484ddbdc034a2051e3642b20,20
f3b2ee27b0d202ddb8fd541071fadca7,4
e0a885511a4eb74e903ac7111fddf74f,77
7e0ef21a6d16a01258700ef73631a042,3
127bbbe1d4fa72919d1c3156b1e13d82,7
db2cd74226a2a865808bd67d4dc84420,2
ee6ca99e851114aab5847bbfbb0ac87f,4
aeb0b27b777a8e041f0b185f88ac0f75,38
5c968ae957bc865294bfd906d7e79f5e,3
78b875e6f5b61cb2f612ee78515f145c,1
f0a738238dd6b804e4db3920be40f8ca,10
be8f454b89b0946a54e7ddd579dffc14,5
28a47b33649c18d9e5f4b06dd49d1918,2
4b6e99346f07dd0c02ffcc0e8a2d4a44,1
6a4ff8e5e78b174e3ec1de2473dc9f9a,5
5539788b3b904fec68ed766c7a8925c0,8
444250eb6d070e8331ff2c4d40a6992f,17
3726b995de277fafc7e8ee17f64c689c,4
f2b12799c959cda24eddfc51e7970a29,2
946c8da7e4c0e1bba5df232f31887a4b,1
14c61d636008bf1b62a3f99aa9cfc0a2,19
a330f7cc187921f89f61c019e7103c26,3
035649b6492191b82500a559129dd640,6
bf0c715a8b2b2bfc013dc4038edbe6eb,27
a370b60b45ed38bd8ca152a7a6dfb7e7,1
331adb64bb3f752995e85f22c6082089,3
4c55c10063b36fdbc0e60867a991c1de,4
fc71dfa6f236dbf887512f622c90a6d4,12
c24d08ff667a162b665583192dae9389,2
e6ab09ce44eb34fd07ce69ce3e88aa05,8
1710a474b671a2989183026894bd889f,17
0bfa163521b8603324ee80ed82c698ad,1
