dteventtime,platid,areaid,worldid,uin,rolechannel,network,create_hour
2020-03-05 19:50:55,0,1,31999,4d413c1d84a0aabadb53916923b9b0c6,1001,WIFI,19
2020-03-05 19:50:56,0,1,31999,3a434fae52deef2aae50bd6e7df8b736,1001,WIFI,19
2020-03-05 19:50:56,0,1,31999,693c0036be79c00851f1d76dbecc2529,1001,WIFI,19
2020-03-05 19:50:57,0,1,31999,e349bbdc87657ac3c3eb7178ad33cac5,1001,WIFI,19
2020-03-05 19:50:59,0,1,31999,fa78b0f7f4ab785f7d3c13d20de2013a,1001,WIFI,19
2020-03-05 19:51:00,0,1,31999,2a11e5570e2bea8ce66f00a78d47de04,1001,WIFI,19
2020-03-05 19:51:01,0,1,31999,cd356c9d7974f2e4b277eb1ca816afae,1001,WIFI,19
2020-03-05 19:51:02,0,1,31999,872d2b26ae079eacee278a905ab844c3,1001,WIFI,19
2020-03-05 19:51:02,0,1,31999,705263648087c6d590a8bd7e8d74b0ed,1001,WIFI,19
2020-03-05 19:51:07,0,1,31999,8a87e327ad1757e68614e19c93b20cf8,1001,WIFI,19
2020-03-05 19:51:08,0,1,31999,e346a3f6a9f79249aab6d9389b51a30b,1001,WIFI,19
2020-03-05 19:51:08,0,1,31999,02092b967f2dc05d20b3a1512e29c16a,1001,WIFI,19
2020-03-05 19:51:09,0,1,31999,3498e9ce843bb59c6d7d1b793cf57884,1001,WIFI,19
2020-03-05 19:51:11,0,1,31999,1fa21083ac392597002b5fdec5836923,1001,WIFI,19
2020-03-05 19:51:11,0,1,31999,cb3befd184eaf939ae2e4f2afcc2a176,1001,WIFI,19
2020-03-05 19:51:14,0,1,31999,35bcb792d52dcf2ca367ec2fbb243ce5,1001,WIFI,19
2020-03-05 19:51:18,1,1,55463,55ffdde3e1acd7b16fa9d70ee8895d7c,10000145,WIFI,19
2020-03-05 19:51:23,0,1,31999,d50a7354bc6205b9541fcd554b29f9c6,1001,WIFI,19
2020-03-05 19:51:24,1,1,15498,b913a2077cdc65292c41fe3935baa189,10040714,WIFI,19
2020-03-05 19:51:26,0,1,31999,01cea03fadc5b83ca678e29e9ff689f2,1001,WIFI,19
2020-03-05 19:51:26,0,1,31999,9f1738369b4dddf7cfb9f2682067477c,1001,WIFI,19
2020-03-05 19:51:27,0,1,31999,8e2755c711b2e5847bbdba3d01ca3f4b,1001,WIFI,19
2020-03-05 19:51:27,0,1,31999,68b102a00600c4ad3f7d77204e19f503,1001,WIFI,19
2020-03-05 19:51:29,0,1,31999,a66ff76f6b756ac881823f95f556287e,1001,WIFI,19
2020-03-05 19:51:29,0,1,31999,a57d5e1c097324fe486ece47077ff24b,1001,WIFI,19
2020-03-05 19:51:29,1,1,41307,2e23e320a6b45c9dde51e56583003a7d,10000145,WIFI,19
2020-03-05 19:51:31,0,1,31999,286c666dcdc3fd85b3206fa79a4b74cb,1001,WIFI,19
2020-03-05 19:51:31,0,1,31999,6a32d971cc9b9b78ff1e9a0dff4a2a72,1001,WIFI,19
2020-03-05 19:51:33,1,1,55463,8dc96a9fd0c861ae5a4e394bd5a381fb,10000145,4G,19
2020-03-05 19:51:34,0,1,31999,acec6f65aa265be96376a4ce0a491c1c,1001,WIFI,19
2020-03-05 19:51:34,0,1,31999,663bc53e1dd8419c8810f7c879c1445a,1001,WIFI,19
2020-03-05 19:51:35,1,2,13886,57a64f8c622115b421d1c3da55d97945,2002,WIFI,19
2020-03-05 19:51:38,0,1,31999,8f0d442911b6b0467d7798f6c03e1e05,1001,WIFI,19
2020-03-05 19:51:50,0,1,31999,2f8e49fbf2e3aaac7b2bb7341a74d465,1001,WIFI,19
2020-03-05 19:51:50,0,1,31999,91bfb9321295871e84b489f34fa03c7f,1001,WIFI,19
2020-03-05 19:51:53,0,1,31999,0de11744289b1d4c4e0f15bf8874e196,1001,WIFI,19
2020-03-05 19:51:56,0,1,31999,7476a5960d322c85f5ed9fbc73090863,1001,WIFI,19
2020-03-05 19:52:00,0,1,31999,1a41531dbcb0d2e7ad04e475d54b1708,1001,WIFI,19
2020-03-05 19:52:04,0,1,31999,e00d87548ee1c6eb8999617bd681a60f,1001,WIFI,19
2020-03-05 19:52:09,0,1,31999,e92bc561d140e4ac0447447bba7bb40e,1001,WIFI,19
2020-03-05 19:52:09,0,1,31999,d36a6ec6d942faa9821ffe4fbe05e901,1001,WIFI,19
2020-03-05 19:52:10,1,1,55463,c15f831a8ccbc07c50e8dd301cfd648e,10000145,4G,19
2020-03-05 19:52:11,0,1,10985,73b28aefcc4dfcb4376438d48addbf3f,1001,WIFI,19
2020-03-05 19:52:13,0,1,31999,dbe44b8d90d6b953f124099236d959ea,1001,WIFI,19
2020-03-05 19:52:16,0,1,31999,f91c914d39350dcc6f99c2fc6a27ae40,1001,WIFI,19
2020-03-05 19:52:16,1,1,55463,bc4eacb36331f3795083c0498f9ef96d,10000145,WIFI,19
2020-03-05 19:52:21,0,1,31999,97b0897b73beef0fec907412a4a4997e,1001,WIFI,19
2020-03-05 19:52:22,0,1,31999,41330f71d8a99753e83695fdaa578be7,1001,WIFI,19
2020-03-05 19:52:23,0,1,31999,f97602feb0e9666ff4f01b201bb935a4,1001,WIFI,19
2020-03-05 19:52:25,0,1,31999,c38377ef2792984ebcd8f8033755b622,1001,WIFI,19
2020-03-05 19:52:27,0,1,31999,0403a7b0d316d98f9994a853c47f46fb,1001,WIFI,19
2020-03-05 19:52:28,0,1,31999,d5ec1feb4622a3524464bff012a988b6,1001,WIFI,19
2020-03-05 19:52:30,0,1,31999,7160c4832bf58be2e63c11b1ffc6c2cd,1001,WIFI,19
2020-03-05 19:52:31,0,1,31999,a9f4771ad68bc6f510055085232c6c52,1001,WIFI,19
2020-03-05 19:52:31,0,1,31999,ef9a554b4b1f010432ba6e9fb45f9a36,1001,WIFI,19
2020-03-05 19:52:32,0,1,31999,c258dbea7c605e2775545c9be1b8257e,1001,WIFI,19
2020-03-05 19:52:34,0,1,31999,f9a88f0e39dd9b872b1de1f438d201f5,1001,WIFI,19
2020-03-05 19:52:36,0,1,31999,608d62c69950967f0de5e5680f354c85,1001,WIFI,19
2020-03-05 19:52:38,0,1,31999,5463925c17fa3c64cec276273dd32ba0,1001,WIFI,19
2020-03-05 19:52:39,0,1,31999,1ff0ad59114f8e5c3c9b662801695d51,1001,WIFI,19
2020-03-05 19:52:40,0,1,31999,f62c7b0ca2afb3d3a40d002b9b1712e1,1001,WIFI,19
2020-03-05 19:52:41,0,1,31999,93e5b912e9a6b8b3a0f7cd1f078e8ec6,1001,WIFI,19
2020-03-05 19:52:42,1,2,29866,1f35d0741661dcf67fbd826afd05b188,10033019,WIFI,19
2020-03-05 19:52:42,0,1,31999,69a90a26997c0ee107f78c65ea9677dd,1001,WIFI,19
2020-03-05 19:52:43,0,1,31999,fd14a119ac6001c9435376def15e984f,1001,WIFI,19
2020-03-05 19:52:43,1,1,53346,de2e7a930ac9157d8f118dd098746a69,10040714,WIFI,19
2020-03-05 19:52:44,0,1,18421,e5544cc62fd19ea41721806ffded6dad,1001,WIFI,19
2020-03-05 19:52:47,0,1,31999,8e30268d01ef71607317cee27c8962e2,1001,WIFI,19
2020-03-05 19:52:48,0,1,31999,e5ea76f9cb9bb148aa3a8fc11aa8e788,1001,WIFI,19
2020-03-05 19:52:50,0,1,31999,3a84ca1b7019707dd64a232b13634d03,1001,WIFI,19
2020-03-05 19:52:52,1,1,46984,51e0c21b1fbb7baecca2164deeaa655d,10000145,WIFI,19
2020-03-05 19:52:52,0,1,31999,0dbadb932b566a6b24d34144fde9c225,1001,WIFI,19
2020-03-05 19:52:53,0,1,31999,fa409f43c0eb3dd4815db36e20ad4acc,1001,WIFI,19
2020-03-05 19:52:58,0,1,31999,c6bff6cc393ff31118284a3361a00ba7,1001,WIFI,19
2020-03-05 19:52:58,0,1,31999,70faf0a57ffb7ec2bce20a0ce53ffb82,1001,WIFI,19
2020-03-05 19:53:05,0,1,31999,b0a8f647295ca155767604bb2b822706,1001,WIFI,19
2020-03-05 19:53:10,0,1,31999,facd549bca437d67906f5816cb946e2c,1001,WIFI,19
2020-03-05 19:53:10,0,1,31999,3b0a2f8ad6195d57f5e0320f0132aaa2,1001,WIFI,19
2020-03-05 19:53:11,1,1,53346,0cd6aa374c14eb78e0fe37dfef54a3c9,10000145,WIFI,19
2020-03-05 19:53:13,0,1,31999,6b3fea46d6b1acdf32f0e8cf33ad6c35,1001,WIFI,19
2020-03-05 19:53:17,0,1,31999,8267d0b0023ac62aa44b875a31d9599c,1001,WIFI,19
2020-03-05 19:53:33,1,1,53346,ba4724a97ddee5bf5b247777c3f562b7,10040714,WIFI,19
2020-03-05 19:53:34,0,1,18421,6a2828cf57afe617e42795368cc87557,1001,WIFI,19
2020-03-05 19:53:35,1,1,8545,fd4bd944e8d819c3c07f353db31a7b71,10000145,WIFI,19
2020-03-05 19:53:38,1,1,53346,09dc81422df61cbc998cebbaa65ef693,2002,WIFI,19
2020-03-05 19:53:45,0,1,31999,18b47509d17d66ac4e14c027dc515f41,1001,WIFI,19
2020-03-05 19:53:47,0,1,31999,65de80d4958a2cc73a38bc9c7c68c5c8,1001,WIFI,19
2020-03-05 19:53:55,0,1,32619,e2f8d7558690cb3e60e0ffbca36a838c,1001,WIFI,19
2020-03-05 19:53:58,1,1,53346,129c4d4a8f3f816742241c77b8b46430,10040714,WIFI,19
2020-03-05 19:53:59,0,1,31999,aecfaa706f0ce837f447a56f12074411,1001,WIFI,19
2020-03-05 19:54:03,0,1,10985,ed84ef7dab7258e80b08ac6eb56803c9,1001,WIFI,19
2020-03-05 19:54:07,1,1,55463,43d41e56a803b830d1da80de319ba627,10000145,WIFI,19
2020-03-05 19:54:08,0,1,31999,46861ce7f25da1cabd5f254bfefbc832,1001,WIFI,19
2020-03-05 19:54:09,0,1,31999,134f411ffc4267ae49c90377bf9db9bb,1001,WIFI,19
2020-03-05 19:54:10,1,2,13886,4e403104b6cedb0f43e4257724a03e40,10040714,4G,19
2020-03-05 19:54:12,1,2,49092,a3ffd5c370a1535a02937710d2799901,10034570,WIFI,19
2020-03-05 19:54:15,1,2,29866,f06ce1a0240a8232e4a8ccd5fe8f20dd,10040714,WIFI,19
2020-03-05 19:54:15,1,1,53346,3021a24e3c0ae4031aa90a21f1cb97ca,10000145,WIFI,19
2020-03-05 19:54:16,1,1,53346,9750eea2c6e5f0712c7fc308a9b84b42,2017,WIFI,19
2020-03-05 19:54:16,1,1,53346,ddba2b3bc505c5699235ed05e606a156,2017,WIFI,19
2020-03-05 19:54:24,0,1,31999,2db910d64600d1e9b0aa2d38c41c6582,1001,WIFI,19
2020-03-05 19:54:31,0,1,31999,66fb4d770c8bc128d1ee8fec4bf9fe56,1001,WIFI,19
2020-03-05 19:54:32,0,1,25343,a2e66d3df0e2618a64c7e5cd709d5d24,1001,WIFI,19
2020-03-05 19:54:39,0,1,10985,90352e34679ef85609c03a93ada30661,1001,4G,19
2020-03-05 19:54:48,1,1,53346,600f1e76c00360eaf8251e910817d31d,2017,WIFI,19
2020-03-05 19:54:49,1,1,41307,8bc6323ba11a0bf16c7bb0a62aa21eb4,10002483,WIFI,19
2020-03-05 19:55:17,0,1,31999,af57584c35af5da4d74fa45de177257e,1001,WIFI,19
2020-03-05 19:55:21,0,1,10985,325d7a117d10eb894ded3e80772204f3,1001,4G,19
2020-03-05 19:55:35,1,1,53346,d622d21267cfc491f27b6252affd2d72,2017,WIFI,19
2020-03-05 19:55:36,1,1,53346,97627d8abe28d05248e1a8f1340e3f1e,2017,WIFI,19
2020-03-05 19:55:36,1,1,53346,0d64778c541d03fda5c2bcd6f5a83e1f,10000145,WIFI,19
2020-03-05 19:55:47,0,1,18421,c10d96d58752ba640b35709066e8402d,1001,WIFI,19
2020-03-05 19:55:58,0,2,29636,8ef1507c7f691f830ba34baef9683e4f,1001,WIFI,19
2020-03-05 19:56:15,1,1,55463,7f9ab06dea4a7d80c1e86357aaf459d0,10040714,WIFI,19
2020-03-05 19:56:25,0,1,31999,097acf8d86fee7cbc71bea5665bb848c,1001,WIFI,19
2020-03-05 19:56:38,0,1,31999,7e8e6331c2330b0985bb3de748401c92,1001,WIFI,19
2020-03-05 19:56:43,0,1,18421,c0b2b30f329aa20d82511bcce0eabade,1001,WIFI,19
2020-03-05 19:56:57,1,1,55463,3b232d2972a1ce8a8452cf6949d12f48,10040714,WIFI,19
2020-03-05 19:57:37,1,2,49092,8c7b670ee1a9cbcdcea9196bf26e2f6d,10040714,WIFI,19
2020-03-05 19:57:41,0,1,25343,33433eaf23b2295fb2896723aa844fa0,1001,4G,19
2020-03-05 19:58:01,0,1,10985,464ef18bdda718eea79b314434b5c7af,1001,WIFI,19
2020-03-05 19:58:07,1,1,41307,73664e01ec340c6f706b39aeb1145925,10033020,WIFI,19
2020-03-05 19:58:14,0,1,60964,c649345aad44fe7f22da35e4ff2b20b5,1001,WIFI,19
2020-03-05 19:58:17,1,1,55463,ba0fa9277119c68187658e5a990e6d01,10000145,4G,19
2020-03-05 19:58:18,1,1,53346,2a8a242f503fe9d3201f87b15d626b6a,10000145,WIFI,19
2020-03-05 19:58:22,0,1,10985,d4cf987394b13533e04d6fe900c23d68,1001,WIFI,19
2020-03-05 19:58:23,1,1,15498,faa9e5bbb6c4ecf9a3b1bfa08d5b65e7,2017,WIFI,19
2020-03-05 19:58:30,0,1,18421,c3829554ed9a89b52fdd8dc5c9ad14fc,1001,WIFI,19
2020-03-05 19:58:31,0,3,29636,46313de0cb0b81d534f114893c15dfbd,1001,WIFI,19
2020-03-05 19:58:31,1,1,55463,8dc96a9fd0c861ae5a4e394bd5a381fb,10000145,4G,19
2020-03-05 19:58:41,1,1,53346,5d3c32b29377041111ae361319e54517,10000145,WIFI,19
2020-03-05 19:58:45,1,1,53346,bb47093dafe32dae3c28b90399cb337b,2017,WIFI,19
2020-03-05 19:58:46,0,1,32619,427a6c86a8e8615478ecf637b8facb53,1001,4G,19
2020-03-05 19:58:49,1,1,55463,b095a539e7647faaa3e6cc0f49bfbef6,10000145,4G,19
2020-03-05 19:58:50,0,1,35544,7b32cadfa1d6a07a2701b20e42444351,1001,WIFI,19
2020-03-05 19:58:53,1,1,55463,57cdcab9ed662e4b8f52c434ef381d68,2017,WIFI,19
2020-03-05 19:58:54,0,1,18421,b3b881ffc9e7fabc7e047c7299ac874b,1001,WIFI,19
2020-03-05 19:58:56,1,1,38741,7485497495d9cf5374bacd710b0b8f55,2017,WIFI,19
2020-03-05 19:59:10,0,1,31999,c1a9c6fe77a3e782a3a2a765d852325e,1001,WIFI,19
2020-03-05 19:59:10,0,1,31999,e0ef3d8d966e9710dc519188f8b99ce1,1001,WIFI,19
2020-03-05 19:59:14,1,1,15498,b2762fbee40860217c07a233888de236,10040714,WIFI,19
2020-03-05 19:59:15,1,1,15498,b4e9e328e026446e585ec64e4cbcc0d6,10000145,WIFI,19
2020-03-05 19:59:17,0,1,31999,2a95573477c439e713e73f6440cc5245,1001,WIFI,19
2020-03-05 19:59:22,0,1,31999,9bab61cd6d46c49da76cb35a59088a13,1001,WIFI,19
2020-03-05 19:59:33,0,1,11126,9e2d441eb7110e085ac4df0105ecda26,1001,WIFI,19
2020-03-05 19:59:38,0,2,61221,fd1ba36b27068ce8b778132d40f77db3,1001,WIFI,19
2020-03-05 19:59:40,0,2,60967,dae93572eb91cd19a8acc4f15db4b92d,1001,WIFI,19
2020-03-05 19:59:47,1,1,15498,8c7126c8fe5aa4ef461a0291dba91017,10040714,WIFI,19
2020-03-05 19:59:51,1,2,32463,8e33cb16c8e3c2709784c63411495259,10000145,WIFI,19
2020-03-05 19:59:55,0,2,61221,672dcf72d58df4cead9569da4da6dfe0,1001,4G,19
2020-03-05 20:00:07,0,1,25343,d992ff10826df206916f8e707fb1bbf5,1001,WIFI,20
2020-03-05 20:00:11,1,1,15498,e6039c42dd1d52797d671400770d088f,10040714,WIFI,20
2020-03-05 20:00:13,1,1,55463,bc4eacb36331f3795083c0498f9ef96d,10000145,WIFI,20
2020-03-05 20:00:23,1,1,25539,d74b17501ea3b2b6e96f7e7b7e925a39,10000145,WIFI,20
2020-03-05 20:00:28,1,1,55463,0279e81710fcabc9dc66b4a2ec9baa38,10022313,WIFI,20
2020-03-05 20:00:41,0,1,31999,22264af98614766c23eb09b0c6c4c5c8,1001,WIFI,20
2020-03-05 20:00:49,0,1,18421,d876ffffdf834365c1f233e67af96166,1001,WIFI,20
2020-03-05 20:01:02,0,1,18421,f8abcfc0c32844bfee034de3eca9c997,1001,WIFI,20
2020-03-05 20:01:16,1,1,55463,bf4213130e54e303b50aa599d55fa4ba,10040714,WIFI,20
2020-03-05 20:01:17,1,1,55463,b095a539e7647faaa3e6cc0f49bfbef6,10000145,4G,20
2020-03-05 20:01:30,0,1,10985,fedff6462bbd6506c4e889cfda8cb525,1001,WIFI,20
2020-03-05 20:01:31,0,1,10985,464ef18bdda718eea79b314434b5c7af,1001,WIFI,20
2020-03-05 20:01:32,0,1,31999,07a804cdc28d3cbf0255e2e9e7cf0a94,1001,WIFI,20
2020-03-05 20:01:40,1,1,38741,c08771c3519857e040433a9c8e403c22,10040714,WIFI,20
2020-03-05 20:01:40,0,1,31999,acda2e7971600183419920e1c5f3e9bc,1001,WIFI,20
2020-03-05 20:01:45,0,3,61221,8d00379898a035a2c010dc931efebde8,1001,WIFI,20
2020-03-05 20:01:50,1,1,55463,3208d1a3b86789cdaa41c73e918cc0f4,2017,WIFI,20
2020-03-05 20:01:55,1,2,13886,68bca10786e20c6053f1682086474f09,10000144,4G,20
2020-03-05 20:02:00,1,1,15498,d33816429c49dc86a5a08fd5b95442c4,10040714,WIFI,20
2020-03-05 20:02:05,1,1,53346,9eb675b315b5e6f948b439cf6739c91d,10040714,WIFI,20
2020-03-05 20:02:06,0,3,61221,469c6644206463d723b5e529c012e678,1001,WIFI,20
2020-03-05 20:02:06,1,1,55463,92f47eef19d976afa560708c623b0393,10040714,WIFI,20
2020-03-05 20:02:31,0,1,31999,57a0176bae9cde27055d32d288a1a50f,1001,WIFI,20
2020-03-05 20:02:34,0,1,18421,af8b8825e5206844ba526e79f7f2afb2,1001,WIFI,20
2020-03-05 20:02:38,0,1,31999,14ee86965d850f11da5c7ce8706d9ae1,1001,WIFI,20
2020-03-05 20:02:50,1,1,53346,73664e01ec340c6f706b39aeb1145925,10033020,WIFI,20
2020-03-05 20:02:52,1,1,55463,bd0be01131740ebf91f7beee91bc3d31,2002,WIFI,20
2020-03-05 20:02:52,0,1,31999,c555cf90aceda7d7ee4be2a9103e1557,1001,WIFI,20
2020-03-05 20:02:54,1,1,15498,89808f889c04236f6d2fef14b1e99c72,10040714,WIFI,20
2020-03-05 20:03:07,0,3,52644,52c1816b4edfe7dd10959f5c27788224,1001,WIFI,20
2020-03-05 20:03:08,1,1,55463,b095a539e7647faaa3e6cc0f49bfbef6,10000145,4G,20
2020-03-05 20:03:12,0,1,17593,145533b51bb502bbd51a0fa77a73bd72,1001,WIFI,20
2020-03-05 20:03:15,1,2,39942,2a7f494e57a93400a2add214b2e03058,10033020,WIFI,20
2020-03-05 20:03:28,0,1,31999,8aa56105040d86ae4e897612c338261b,1001,WIFI,20
2020-03-05 20:03:36,0,3,52644,2de4425dd19cece058bfb6b5ae10c24a,1001,WIFI,20
2020-03-05 20:03:45,1,1,15498,b902b6af2527e6880d9c322baabc89e1,10040714,WIFI,20
2020-03-05 20:03:57,1,1,25539,d74b17501ea3b2b6e96f7e7b7e925a39,10000145,WIFI,20
2020-03-05 20:04:07,0,1,31999,4af5e8b722066167abf4dfa66557ab28,1001,WIFI,20
2020-03-05 20:04:08,1,1,53346,12b671db64a78d486448035573d978ec,10000145,WIFI,20
2020-03-05 20:04:14,0,1,31999,225440794fcf2bf0835e00a88b736c68,1001,WIFI,20
2020-03-05 20:04:16,0,1,18421,6fdaa9fc6ca5f8fb83f8f0f569e1956d,1001,WIFI,20
2020-03-05 20:04:19,0,1,31999,d0a1a5dcfb6d9a9f9839a9cf9ec199db,1001,WIFI,20
2020-03-05 20:04:21,1,2,49092,b3ab485dfc741e7894d896659d5000c0,10002483,WIFI,20
2020-03-05 20:04:42,0,1,31999,3032fcc6211ef67de6d60778209d7dd0,1001,WIFI,20
2020-03-05 20:04:42,1,1,46984,0995bb15c64727a411529c8bc1134dbd,10000145,WIFI,20
2020-03-05 20:04:47,0,3,61221,0de4c260696cc0a1ce1fdb599db36563,1001,WIFI,20
2020-03-05 20:04:49,0,1,31999,33143bb44da2114247fbb21178ef3404,1001,WIFI,20
2020-03-05 20:04:56,0,1,31999,5f7c937387d4698f38c1aef3b101203b,1001,WIFI,20
2020-03-05 20:04:56,1,1,38741,dc62243fb0d3239ed21907fd8bce1b69,10040714,WIFI,20
2020-03-05 20:04:57,0,1,31999,e3143ce6d4d0168b34b4932dd47ff769,1001,WIFI,20
2020-03-05 20:05:05,0,1,31999,ff5bb7b49ff5b1f8f796519c7b30486c,1001,WIFI,20
2020-03-05 20:05:08,0,2,52342,8133a7ea0858d59cac5868faaa5e75e3,1001,WIFI,20
2020-03-05 20:05:12,1,1,55463,721b2e5a2e16421e9566715beb5d2ee1,10040714,WIFI,20
2020-03-05 20:05:15,1,1,55463,38cd939922671050d762aa54a79844a7,10000145,WIFI,20
2020-03-05 20:05:16,1,1,55463,8dc96a9fd0c861ae5a4e394bd5a381fb,10000145,4G,20
2020-03-05 20:05:19,1,2,45409,853a9f47f6bf01375cff8d13f22a0c7f,10040714,WIFI,20
2020-03-05 20:05:27,0,1,31999,2ee4026d408ecbb1587bc3da146b5136,1001,WIFI,20
2020-03-05 20:05:30,1,1,65211,472eb5ac8b7b002fa069d17493694a53,10000145,WIFI,20
2020-03-05 20:05:35,0,1,31999,9fc09e8ae40884325144d243a2c7eb54,1001,WIFI,20
2020-03-05 20:05:36,0,1,31999,ba9a10bc4ae799fb53076e23d219e797,1001,WIFI,20
2020-03-05 20:05:39,0,1,25343,68ef8306cca00cd11651ee52c76883be,1001,WIFI,20
2020-03-05 20:05:42,0,1,31999,947e407b0352b7811953a05d9b7159d9,1001,WIFI,20
2020-03-05 20:05:56,1,1,55463,3eb0f3d47d0cb183dc7c162e51704bfc,10000145,WIFI,20
2020-03-05 20:05:56,0,1,31999,9e5bb53da694550de20b472ee2db8338,1001,WIFI,20
2020-03-05 20:05:57,0,1,32619,7bf2e5e3302d15c5f3c983af59f42b4c,1001,WIFI,20
2020-03-05 20:06:00,0,1,32619,fa24eb2669fccce7054ba02e59867d87,1001,WIFI,20
2020-03-05 20:06:01,1,2,13886,0bdad0010895c0af1fd5d2ec237ed996,10045079,WIFI,20
2020-03-05 20:06:04,0,1,31999,a2548bc3ab1a080d900b883292b3e1eb,1001,WIFI,20
2020-03-05 20:06:05,0,1,32619,15ebd70f852981239e9ae93a32abc7a1,1001,WIFI,20
2020-03-05 20:06:06,0,1,31999,b156281b75745eb79bf243c3e3610b4f,1001,WIFI,20
2020-03-05 20:06:17,1,1,38741,4c24beebd614c10c0576fe2cc4f0e2bd,2017,WIFI,20
2020-03-05 20:06:21,1,1,55463,6f2122f4041903c5c42e18782c641251,10034581,WIFI,20
2020-03-05 20:06:25,0,1,35544,664400b2b23307f7e8057396cf0990d1,1001,WIFI,20
2020-03-05 20:06:37,0,1,31999,314f72059b3052163de31748772c83f6,1001,WIFI,20
2020-03-05 20:06:51,0,1,31999,c4e8dfe1e7bdcc039c97d5fb968a6110,1001,WIFI,20
2020-03-05 20:06:53,1,1,53346,3fa8ba8c86f0dda336252f1a6eecb0ad,10040714,WIFI,20
2020-03-05 20:06:55,1,1,15498,22dc2d35551dde325efb3dee37ec7db7,10040714,WIFI,20
2020-03-05 20:06:57,1,1,38741,12ddd6e19294a736f7cba8dd4e2c3b54,2017,WIFI,20
2020-03-05 20:06:58,0,1,31999,fbfa01ce9019e88c2b6d39e60d1d6ed5,1001,WIFI,20
2020-03-05 20:07:07,1,1,38741,3de3f728d488cb742a909e5936f413c2,10040714,WIFI,20
2020-03-05 20:07:34,1,1,14520,2422c7b6902cd3c423d021ef44f5ebb9,10000145,4G,20
2020-03-05 20:07:37,0,1,31999,3c69e9e64162337344b7f38ced220af1,1001,WIFI,20
2020-03-05 20:07:37,1,1,38741,84e1e759baa28f4816671d5c8ca58103,2017,WIFI,20
2020-03-05 20:07:51,0,1,31999,5b08c54de5fa41909f64cea53ff6950d,1001,WIFI,20
2020-03-05 20:08:12,0,1,31999,65f10163f00a17b2059dff099b40f964,1001,WIFI,20
2020-03-05 20:08:21,0,1,31999,a5c0bdacbd4cdc5bdef9509da6872647,1001,WIFI,20
2020-03-05 20:08:25,1,1,53346,3182a9d30a4637759a2cd8d385ad784b,10000145,4G,20
2020-03-05 20:08:28,1,1,53346,0279e81710fcabc9dc66b4a2ec9baa38,10022313,WIFI,20
2020-03-05 20:08:34,1,1,15498,0cbf789215d2b33c9115ab593580b405,10040714,WIFI,20
2020-03-05 20:08:38,0,1,31999,0ad95084fc3d00cedb9ac2cf5a8d2bfa,1001,WIFI,20
2020-03-05 20:08:39,0,2,20868,4d7af6a35d0f5d207fb2f094af477a02,1001,WIFI,20
2020-03-05 20:08:46,1,1,53346,d77f7125237d2809deb251d3f094ea83,10002483,WIFI,20
2020-03-05 20:08:56,0,1,31999,925e7edf17a83c8c160e25e2f64e64ff,1001,WIFI,20
2020-03-05 20:08:57,1,2,13886,0f12e21386518599d341d63eb0d0358e,10040714,WIFI,20
2020-03-05 20:08:58,0,1,31999,7f78e9cdc92021e322e9e638f1effc7d,1001,WIFI,20
2020-03-05 20:09:04,0,3,52644,59130fff85d5471cab436ce7e34ea847,1001,WIFI,20
2020-03-05 20:09:08,0,1,18421,0a3ca14db7c865dbf3961d4bd6c9d2b1,1001,WIFI,20
2020-03-05 20:09:09,0,1,31999,2f27c7d05be6b5324479e7167e4fdd0b,1001,WIFI,20
2020-03-05 20:09:10,0,1,31999,f7714d9f461066fdc2978e84070fa720,1001,WIFI,20
2020-03-05 20:09:14,1,1,15498,e80f71e1992690d5b1d2b48893887191,10040714,WIFI,20
2020-03-05 20:09:16,1,1,38741,9750eea2c6e5f0712c7fc308a9b84b42,2017,WIFI,20
2020-03-05 20:09:16,1,1,38741,d759cbd1d00cc4de81940188b2b25304,2017,WIFI,20
2020-03-05 20:09:18,0,1,31999,b04926d3a52632175ef7c159d88e5be0,1001,WIFI,20
2020-03-05 20:09:20,0,1,31999,c4f2ffe6b05ab139b7086b7a50e74430,1001,WIFI,20
2020-03-05 20:09:21,1,1,38741,d50773ec005841c78f561467ac71dbd3,10040714,WIFI,20
2020-03-05 20:09:32,0,1,31999,87bd1b5e7798760de524be082dc0ee01,1001,WIFI,20
2020-03-05 20:09:36,1,1,55463,df3dbb804b128f05b5dcc8ce45197f07,2002,WIFI,20
2020-03-05 20:09:38,0,1,31999,4095e1266e3fff4dfca668194899f763,1001,WIFI,20
2020-03-05 20:09:42,0,1,31999,a3cd84097ce5815067b9a9fd0c0e7ff8,1001,WIFI,20
2020-03-05 20:09:49,1,1,53346,52c1bb3795495d4e54dc72c03ca2a001,2017,WIFI,20
2020-03-05 20:09:55,0,1,31999,fbab525bb9d0a81dd5c0fbcfddeed509,1001,WIFI,20
2020-03-05 20:09:57,1,1,53346,3d72eacdf5870c17eada85abc35c5ba5,10035674,4G,20
2020-03-05 20:10:04,0,1,31999,2c32ed7d99576a7e908f9ec92df11f49,1001,WIFI,20
2020-03-05 20:10:04,0,1,31999,96f7abe46ac5f5060e39359e742db847,1001,WIFI,20
2020-03-05 20:10:06,1,1,38741,a6288ebfef756fb60f8d6dd12b65fcd0,10040714,WIFI,20
2020-03-05 20:10:08,1,1,15498,424a52c3c63f331a279139797d41bf6a,10040714,WIFI,20
